resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,protocol,duration,conn_state,dest_ip,orig_pkts,community_id,resp_ip_bytes,dest_port,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port,ts,src_ip,mitre_attack_tactics
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:5vEv2Fwo76aFw2mRtqWqZIIdrwo=,0,53,78,false,2022-01-14T04:42:27.550Z,D,0,CIArkJ26Caiq27ReP5,58914,1.642156947550718E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:8+k5d5T8ySgOar8fAq+cpSugKp8=,0,53,78,false,2022-01-14T21:56:30.164Z,D,0,Czg0SawqiGpF8CzFc,43318,1.642218990164979E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:8uUz14n5Pdqh9CCmWPcZkaBWYls=,0,53,78,false,2022-01-11T10:41:13.116Z,D,0,C7fleT2Or7O3xUmnrl,54983,1.64191927311635E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:AJS9mU2I9yFt/frGkuwsUl/GBHQ=,0,53,78,false,2022-01-10T10:10:33.796Z,D,0,CxVBam4o5rFnVYibL7,59749,1.641831033796292E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:BwY00EaI14WQWvcON6qQ0rN1T2U=,0,53,78,false,2022-01-11T23:42:40.651Z,D,0,CeMsSs3KKRErdnZOqg,44392,1.641966160651954E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:Dp3BgwhbYDjSLeATXYir3hm3BYI=,0,53,78,false,2022-01-10T10:22:09.550Z,D,0,CzDe3L1eSTQpiuCPp8,37468,1.641831729550106E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:DtueHJ4DKfvHgdLwhfEBReWDsbI=,0,53,78,false,2022-01-14T03:32:22.795Z,D,0,CX6XKk2c3CRBHOa7sg,43059,1.642152742795235E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:F9z9wGSvCuXYuj3Ufx6duGOlNWU=,0,53,78,false,2022-01-11T10:31:08.116Z,D,0,CeqyEf2TMrQAp0Jf0f,50352,1.641918668116401E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:GlY5v4BTNF5xxnoKTvgGRldQRgk=,0,53,78,false,2022-01-14T16:43:55.150Z,D,0,CE5UmYALDjMgh4a46,45276,1.642200235150923E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:HI+woYjFSND/urNKeEbY2+Lh4Y4=,0,53,78,false,2022-01-15T09:52:55.447Z,D,0,CNlqEcmaX6LkCw2D4,58394,1.642261975447562E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:HksRKCjt8TL+PFosbb/5jGnbw+g=,0,53,78,false,2022-01-09T19:37:51.008Z,D,0,CAZ2501rnDJj3C6NK4,55291,1.641778671008773E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:Huet8TXBpEkaoDRIM9pt2OK0E9o=,0,53,78,false,2022-01-11T03:48:18.349Z,D,0,CSdU8e22hEeHEtCVh6,37735,1.641894498349572E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:HxMeawkxBB9mmeE0OWxZjdFZ/oY=,0,53,78,false,2022-01-10T03:46:23.280Z,D,0,CB2kL63GzXXJNduM3b,45790,1.641807983280634E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:Iow+fI26dPB0XE8RgQE44lq1IuI=,0,53,78,false,2022-01-11T20:37:38.896Z,D,0,CN9AsN15jEfbwaEiAd,34080,1.641955058896862E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:JSbIohYQJGSl3xWPB0Iqs0w/aK4=,0,53,78,false,2022-01-14T14:15:41.640Z,D,0,CAXapF4z3c9WsFy1ef,48011,1.642191341640918E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:JriIzCh7xbPW5bfbwnYbsThYzTE=,0,53,78,false,2022-01-11T23:18:58.904Z,D,0,CFwnmB3OyLHMFQVCtd,56569,1.641964738904218E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:K/5uikapiZ6693+GmFdQJgAkUR8=,0,53,78,false,2022-01-12T16:02:16.447Z,D,0,C1MU8A4veMRoR2PyJ5,47770,1.642024936447948E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:LLW8Yt/Apzwl/nSd3ZstHX/erIA=,0,53,78,false,2022-01-12T10:59:16.184Z,D,0,Cn78tU31maoWOEi9cd,39445,1.64200675618414E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:N/FhoFhrOneIR0+8PnPVtRJReTc=,0,53,78,false,2022-01-13T16:01:40.265Z,D,0,ChJ8n53XKMxbpFqD76,49398,1.642111300265779E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:NAK6rmu0pUFnBm4Ig0PJDsTdTkc=,0,53,78,false,2022-01-15T12:09:33.204Z,D,0,C9jvF23IB7eMC7BBR3,38736,1.642270173204242E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:OFnYZcOLKbZPtMV1TGmCBWUCS4I=,0,53,78,false,2022-01-12T01:49:13.411Z,D,0,CNvb604VexAQ7jBNrf,34494,1.641973753411449E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:PV3kes7dkzn+19b4TsPEJDEjd38=,0,53,78,false,2022-01-13T08:15:18.993Z,D,0,CAMdPW3NQTl79X0e51,50061,1.64208331899317E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:QLfbeSGyKm4VyHDnSCKXqrAmqX8=,0,53,78,false,2022-01-10T00:55:58.775Z,D,0,Cjtv9B1AselEQgV6c8,46174,1.641797758775366E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:QvxuHWTp8Gz5OvzkR/AFLHaxcsE=,0,53,78,false,2022-01-13T08:59:40.997Z,D,0,CZBg7j2wIFND9XAvef,34405,1.642085980997622E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:R7lqP2LMS6f/ZCaWb07WcRQ/wyA=,0,53,78,false,2022-01-13T18:16:17.021Z,D,0,CxgDGq4vsm2rl2UTEf,53225,1.642119377021073E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:Rd0VS/FrnK8cm+F0kN76AQD/6RY=,0,53,78,false,2022-01-15T19:43:18.222Z,D,0,CAHO0Q2bHjvIhq8Or,50161,1.642297398222568E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:SEuWvO68H8mrcNL3SPr2VIZpN+8=,0,53,78,false,2022-01-12T01:35:36.658Z,D,0,CEJkDwKDGvIN70orj,47555,1.641972936658605E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:TarMBE/eulgjZn2nPTpfoHmChZk=,0,53,78,false,2022-01-13T13:53:36.756Z,D,0,CD3HzWfJ8k95zhrzk,58031,1.642103616756971E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:UzglswAvHnRR5Cuinm8XcFPubIc=,0,53,78,false,2022-01-09T13:46:26.743Z,D,0,C42lHP2fpaMXHLme8e,40676,1.641757586743075E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:WdNk/FiqiJGLbh3ekHl4N4y8h7c=,0,53,78,false,2022-01-14T02:22:18.045Z,D,0,Cgq21m4iBqfOjeqzRh,34486,1.642148538045971E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:XW5yRMHoWYWChPlfvCDDDfVjCTo=,0,53,78,false,2022-01-13T23:25:20.283Z,D,0,CXgzVp3Non7XpJ6N74,43456,1.642137920283513E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:XuOnQuby7DLl8I4nPsbF1OQhM8w=,0,53,78,false,2022-01-13T11:48:04.505Z,D,0,Ciapvb3t0rii7sLUSb,36916,1.642096084505793E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:YspOdVfWU3vIEeWeT/tKk8s5XDg=,0,53,78,false,2022-01-11T09:39:12.366Z,D,0,CD3IcufmMpQREKMW1,38767,1.641915552366032E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:Z1VUo4TO28rjfxqVbNUAgN+GaJk=,0,53,78,false,2022-01-09T02:44:28.461Z,D,0,C1TTDE02rSPoMSM7h,44238,1.641717868461641E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:ZPymA12HUhrOpxsjmCIQMNG4zcg=,0,53,78,false,2022-01-10T20:01:57.078Z,D,0,CpAhrGMXH59JC4b1a,40088,1.641866517078806E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:ZY0YwgvVWrjToaJ5fwIIKQa9C1I=,0,53,78,false,2022-01-09T07:34:22.226Z,D,0,CbAeT23TVnlZgn3SV5,59616,1.641735262226936E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:ZY0YwgvVWrjToaJ5fwIIKQa9C1I=,0,53,78,false,2022-01-13T20:49:33.027Z,D,0,Cd6vz24b05r4e1Lw6k,59616,1.642128573027257E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:a/Jkzdn9YSQ9n28ZX8TXJiex3EE=,0,53,78,false,2022-01-13T03:11:48.478Z,D,0,Cqaqgr3mAB3IWbzdT,43435,1.642065108478048E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:b0+9HQ+aUlaelGckFb4Yy0DJEpI=,0,53,78,false,2022-01-10T21:42:16.829Z,D,0,CDyDfv2HRV9P4A5t73,55175,1.641872536829198E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:b2/SyqA2jiLo3wxv/lD6U2iut9Y=,0,53,78,false,2022-01-11T01:50:50.091Z,D,0,CTuAdXyRCoPhEam4e,46239,1.64188745009153E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:bzCHLRhYyKUlci0bYGBhTMlCupg=,0,53,78,false,2022-01-10T17:06:30.068Z,D,0,CzeDST3bB4E6OSQnHa,43754,1.641855990068179E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:d5rfVStqdwqS+cBqiEbxH5nT5OY=,0,53,78,false,2022-01-10T18:59:56.325Z,D,0,CGBH9o2YGTHbcAeyCe,58810,1.641862796325029E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:esgFLaLviBVop5qldN9C4QJjou4=,0,53,78,false,2022-01-14T16:03:04.899Z,D,0,CEkrXw3050i2ktbrj6,33770,1.64219778489954E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:fLrb2WOUsTXaAxt6cuGRasvHstg=,0,53,78,false,2022-01-11T21:37:08.395Z,D,0,Cnp42i3Z7sUH1ezPH5,46832,1.641958628395782E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:fRz17FewLt8hU9/cZZjCz2QwiN0=,0,53,78,false,2022-01-09T04:28:50.213Z,D,0,CjrXz13w1XRTfSr5y9,39109,1.641724130213654E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:hC83cbatf25eZUQo5C2w83yZ9bM=,0,53,78,false,2022-01-09T15:12:39.497Z,D,0,Cq1sni3lIJ1iPFUD77,53697,1.641762759497875E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:hvXCb89kAOw5bVZapxkMJx8VWBg=,0,53,78,false,2022-01-09T11:37:52.988Z,D,0,CnDveg1B6MGR7XAsEb,34081,1.641749872988066E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:iEyWec0eezUFWJUhnsisIb81F/A=,0,53,78,false,2022-01-15T02:02:01.924Z,D,0,CPkHZH36NpjDTi1s7i,48394,1.642233721924172E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:iuT7M7SRhM7pMUGQzlEpySTX7Vo=,0,53,78,false,2022-01-12T12:58:15.189Z,D,0,CroZm037VpVXv5XXD6,48605,1.642013895189259E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:jfwptexF67NXOxkn8eCkMz/FGDA=,0,53,78,false,2022-01-15T02:38:19.923Z,D,0,CbAU321g0xAG2V8o7g,45662,1.642235899923886E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:jgc9u+ttZ/cXkhODsOS+mCqJuh8=,0,53,78,false,2022-01-13T08:40:31.493Z,D,0,CSd1ZX2mgTspVfMSOi,44886,1.642084831493172E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:lUhXU618bnrGUP/P3lGiG5dE6QI=,0,53,78,false,2022-01-10T15:49:52.067Z,D,0,C8mL2d66Kvh2E4KZ5,33191,1.641851392067152E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:nJzX6mgdz01VACw8bwo5R7H1/8c=,0,53,78,false,2022-01-11T11:01:53.369Z,D,0,CJiAJd48N8CFgQlYbb,34882,1.64192051336903E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:oQYPRWkVe5Jb2RQk4kXjkeRGzbA=,0,53,78,false,2022-01-11T00:25:07.586Z,D,0,C6scNt2vTTXnIksQO9,37531,1.641882307586622E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:pzwQxkTGjNn9dJw1uNW4kwSHaLk=,0,53,78,false,2022-01-13T04:02:13.480Z,D,0,CZ0P5Q1RiCFpHeh1Y5,34938,1.642068133480228E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:qJxExUjIjMZcbtYC83R1ayHXwEk=,0,53,78,false,2022-01-15T09:50:24.193Z,D,0,CyOJCb2Ipyu6OnsxNk,47162,1.642261824193907E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:rDWV5bDeQXyqjIYUsGM5ENwwbBI=,0,53,78,false,2022-01-14T11:45:27.131Z,D,0,CBbR7E4r1G9Ewep1Mk,43321,1.642182327131892E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:vJTup8rckmaZDA80ad/NnVWAmoE=,0,53,78,false,2022-01-12T04:13:55.166Z,D,0,Cg22E82X8UNZ5y7zL9,58754,1.641982435166086E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:wAmoyRMNg5adrZT0lkYNYBvcGRw=,0,53,78,false,2022-01-15T17:23:08.718Z,D,0,ClYhKA11VSkUDE68Qh,54100,1.642288988718852E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:woEgcGmr/jLMk0K/pMxuxYdvTtY=,0,53,78,false,2022-01-12T06:10:53.172Z,D,0,Cg11IG3P37vDLuFIqg,35777,1.641989453172467E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:xpxm1Tv8cGPBgDKd7KUpT3Vx5zQ=,0,53,78,false,2022-01-15T06:00:30.185Z,D,0,CAmZm13H144rP0w5y3,41124,1.642248030185243E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:yCMg+MyriOJLyvfQtKF1fI/nVIE=,0,53,78,false,2022-01-13T13:58:39.258Z,D,0,C8Ducj15z7nnucEzi8,47852,1.642103919258845E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0013580322265625E-5,S0,10.0.10.1,2,1:ziDxYYSrFWRwQB2NKjQ0MwS+PU0=,0,53,78,false,2022-01-10T22:29:10.082Z,D,0,CP2mtC1U7399IXTG9h,37457,1.641875350082228E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:+3v2l5JMxa+nBWM+lc7H0wYS55M=,0,53,78,false,2022-01-15T13:41:18.706Z,D,0,C3CvGp3XvOv1hjB6lf,33949,1.642275678706284E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:+iTUm6yQ49R0spcZ6gYwYGDl3bE=,0,53,78,false,2022-01-14T02:34:24.046Z,D,0,C1W5tKWTtNdJperVb,34891,1.642149264046814E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:+jP+ZJFJK2XfYIeXdErSm1gqhJ8=,0,53,78,false,2022-01-15T23:05:28.485Z,D,0,CPp3rBHcBgiCKjtBl,55137,1.642309528485228E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:/BJnGzeS06Iv8dCoqCCkeWp7SFg=,0,53,78,false,2022-01-10T19:14:33.574Z,D,0,CttT4G2c6JeBTL4iOf,38486,1.641863673574735E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:/XgtoYjHeKlINlWH87Sjtfx/uWM=,0,53,78,false,2022-01-14T16:47:26.896Z,D,0,C5T4bKRBQQCB6UXoi,33208,1.642200446896555E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:/aUnLo4cRdvOmy6/KXCHUCWzx6Q=,0,53,78,false,2022-01-13T06:42:02.741Z,D,0,Cl0Xms4qYJQrAn5aMi,52722,1.642077722741861E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:0JFkTaHkROcV/8DYSFMQc+rl3QI=,0,53,78,false,2022-01-11T11:49:16.870Z,D,0,ChKW2e3bczojaCzhRg,47602,1.641923356870559E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:2Hl9s2JqeR7lyMOcOEgatAw7/DI=,0,53,78,false,2022-01-09T18:13:09.005Z,D,0,CpfDDe2HIKE842OtH7,37157,1.6417735890057E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:2MZQhgmRM9ZhP+hKHJBvGRjov4k=,0,53,78,false,2022-01-13T08:07:45.245Z,D,0,CLKIIj2ghlyc6sUAaa,32901,1.642082865245807E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:2d2Q+k9g0tfLVvdGxv6Ut/20MO4=,0,53,78,false,2022-01-14T21:39:51.911Z,D,0,C0a4Ot48vr1gA18dR,41871,1.642217991911276E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:3Lhcr1nWOCMxqahifAZ3gLDV1rs=,0,53,78,false,2022-01-12T02:04:20.908Z,D,0,CFqv8u2oFaTfWe37Pg,56545,1.641974660908974E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:5HIjtQ0lPuSMX3EhonnYwyy/Fjg=,0,53,78,false,2022-01-14T16:24:45.645Z,D,0,CZQiD22O7xE9PqK5Nj,44639,1.642199085645757E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:5StcYejGH+4CYNQmmRPnvaVzwuY=,0,53,78,false,2022-01-10T11:39:48.052Z,D,0,ChkcrF1ul6xvdRQXqe,33689,1.64183638805261E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:65VFJyUCoBEkNxS/2WltkaeW9Ks=,0,53,78,false,2022-01-09T21:27:45.513Z,D,0,CPorvg1wtihtfDnJF6,43447,1.641785265513766E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:6CLvMHc2SvOsktx5Ys4epECJEhk=,0,53,78,false,2022-01-09T07:33:21.724Z,D,0,C5Ae7n3jyG4R3HmOO5,41659,1.641735201724652E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:6KPSC48poOl5bZUh5QDkQgmWqHQ=,0,53,78,false,2022-01-11T12:07:25.871Z,D,0,CyKmrIRju4p5NlPC,55403,1.641924445871313E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:6XUVr36tm4Xhtwo5aahvnagBLV8=,0,53,78,false,2022-01-13T22:37:26.532Z,D,0,CyF1C2jWZ1cpeF0J,58571,1.642135046532057E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:7aYiH2CI9vUYinSBXf8TEt5jVWM=,0,53,78,false,2022-01-14T21:53:58.912Z,D,0,ChjXDx161VOK45hEL7,50185,1.64221883891224E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:7r6QwRh3UGnv6Rmc2cnxwQ5Pk5I=,0,53,78,false,2022-01-12T05:10:53.420Z,D,0,CXYAXs3qB1BWeiNHSj,56571,1.641985853420854E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:7rXG4EBXy9Hk6aECY7AnSzktVP4=,0,53,78,false,2022-01-15T11:05:31.450Z,D,0,C1mThX1N4rtQnPtZ3h,52819,1.642266331450764E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:8NfBEXDhneeq+gdV7fy3wf9dU8M=,0,53,78,false,2022-01-09T01:17:15.206Z,D,0,C1HCpf35BnFPzjhE5l,60777,1.641712635206537E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:8djkeTrZF2vamJGLrVxWbPWubIE=,0,53,78,false,2022-01-09T11:05:06.733Z,D,0,CzbJzr151qCQOCh8Wb,51221,1.641747906733899E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:9OuOw7ZFSsVeMi07zgLK3n+5KJE=,0,53,78,false,2022-01-10T19:00:26.575Z,D,0,CtGgjp2sfDYNkH13Nh,56360,1.641862826575383E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:9WygSaJHK9E+QL6C4uhcX79iGs8=,0,53,78,false,2022-01-09T06:17:13.969Z,D,0,CU6Yyy1xUQM0o2gI3a,41586,1.641730633969734E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:9e8GNIIE5abqjQ8Vj6XBnq5MwrE=,0,53,78,false,2022-01-15T11:20:08.699Z,D,0,C7xtQk1OpZDUAlQ1N8,45114,1.64226720869905E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:9l2k6/D9rUybczjMo4/FgefPGXc=,0,53,78,false,2022-01-14T21:51:57.911Z,D,0,CCRmF232c6bbQhgHW3,47634,1.642218717911109E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:9pKRpFxmUzTbzi+7YGT6Nvdgpcw=,0,53,78,false,2022-01-15T13:15:35.956Z,D,0,CHuLXr1WroeeRrdMX7,51764,1.642274135956559E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:A+jcsC50g//69WK8zS5EVOkf3gE=,0,53,78,false,2022-01-14T13:44:56.390Z,D,0,CYnApE2bId5fbps5h4,55886,1.642189496390076E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:B/M9EwqHiBs9g5M/tjqIIyid5Ek=,0,53,78,false,2022-01-13T10:04:13.001Z,D,0,CfIHzRE6tzYrmPWNa,60749,1.642089853001176E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:BChpMDfJLbn6kyS5u7BKvvbFddY=,0,53,78,false,2022-01-15T01:04:33.419Z,D,0,CywaRrFkfdBtoSF,46929,1.64223027341957E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:BDCX3SmW+PMQQhiQJf2/YUGu+Q0=,0,53,78,false,2022-01-15T02:07:04.423Z,D,0,ChNwvp43yRJJy7WNba,46194,1.642234024423732E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:BRRKbt9ms/XxlUe9Mft3atFnaOQ=,0,53,78,false,2022-01-13T15:19:19.265Z,D,0,CUgN4z1IrCgpdSwJs7,35836,1.642108759265598E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:BUDTEwAaf6nIA7B70XYalvsP1+E=,0,53,78,false,2022-01-14T04:49:00.802Z,D,0,CPva5a4q4A4BWNGAxe,42921,1.642157340802144E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:Bg5ZeIXAJuHkvKq2EX2mdeysUBc=,0,53,78,false,2022-01-09T17:52:59.002Z,D,0,CRwgluRtcTILW8tq,43414,1.641772379002099E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:BqR8BerZB4erSYTqI2nzHua4rVQ=,0,53,78,false,2022-01-13T23:52:33.789Z,D,0,CBKHi6Sd4WyRXVgD6,38483,1.642139553789455E9,143.88.255.10,none
0,dns,134,true,0,udp,1.0967254638671875E-5,S0,10.0.10.1,2,1:C9hNHDA8JM3S2+kSdxvIHGRNBIw=,0,53,78,false,2022-01-12T03:25:31.165Z,D,0,CrDX3n1fsiNiKSfI41,57904,1.641979531165885E9,143.88.255.10,none
